CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SYNERGY_SCORE,QA,COMBINATION_ID,MARK
Calu-6,IAP,TOP2_2,3.0,1.0,0.614578909,1.711808,13.17630099,0.092939155,0.1,31.39127838,48.77588,1,IAP.TOP2_2,TRAINSET
NCI-H1437,IAP,TOP2_2,3.0,1.0,0.507669479,1.1803752,1.75050748,1.0,0.3276377,26.18793393,43.32659,1,IAP.TOP2_2,TRAINSET
NCI-H1563,IAP,TOP2_2,0.3,1.0,0.3,10.0,3.40014915,0.010496901,3.2688346,24.37508465,2.656894,1,IAP.TOP2_2,TRAINSET
NCI-H1703,IAP,TOP2_2,1.0,0.01,0.326679192,1.808263,6.34553613,0.000490484,2.3454402,20.20155285,6.339869,1,IAP.TOP2_2,TRAINSET
NCI-H2085,IAP,TOP2_2,3.0,3.0,1.146190105,0.7098795,0.0,0.873266175,0.278107,0.0,23.87985,1,IAP.TOP2_2,TRAINSET
NCI-H2170,IAP,TOP2_2,3.0,3.0,1.319645045,1.0121429,0.0,3.0,0.3266155,49.75959457,24.07999,1,IAP.TOP2_2,TRAINSET
NCI-H226,IAP,TOP2_2,1.0,3.0,0.142062858,1.0548732,1.45645703,0.0003,0.1,11.48955313,35.09351,1,IAP.TOP2_2,TRAINSET
NCI-H2291,IAP,TOP2_2,3.0,3.0,1.253170592,0.7901587,0.0,0.32106521,10.0,89.89988813,9.961978,1,IAP.TOP2_2,TRAINSET
NCI-H23,IAP,TOP2_2,1.0,1.0,0.114594394,1.3979515,9.47809929,0.00176209,0.3784322,45.53575554,34.77333,1,IAP.TOP2_2,TRAINSET
NCI-H358,IAP,TOP2_2,1.0,3.0,0.18267464,1.3962873,27.9113897,0.0003,0.1,67.70164701,15.84934,1,IAP.TOP2_2,TRAINSET
NCI-H838,IAP,TOP2_2,1.0,1.0,0.304687891,1.837165,0.0,0.00562715,0.5990922,15.41914141,15.98954,1,IAP.TOP2_2,TRAINSET
Calu-3,IAP,Topotecan,0.1,1.0,0.029501104,10.0,49.79970184,1.0,0.0,100.0,-22.20639,-1,IAP.Topotecan,TRAINSET
Calu-6,IAP,Topotecan,0.1,1.0,0.034594017,1.6411234,21.62052441,0.0001,0.1,37.16916878,46.49813,1,IAP.Topotecan,TRAINSET
DMS-114,IAP,Topotecan,0.1,3.0,0.037945872,1.7433684,0.0,3.0,0.3669642,42.71032198,7.786225,1,IAP.Topotecan,TRAINSET
NCI-H1793,IAP,Topotecan,0.3,3.0,0.2012019,2.0985256,0.0,3.0,0.4225033,35.53288298,43.74522,1,IAP.Topotecan,TRAINSET
NCI-H2170,IAP,Topotecan,0.1,3.0,0.054422428,0.8844487,0.0,0.049052912,0.1,63.81510044,16.02889,1,IAP.Topotecan,TRAINSET
NCI-H2291,IAP,Topotecan,0.3,3.0,0.074282603,1.0965163,41.06234774,2.099267698,1.180851,74.23902471,7.968084,1,IAP.Topotecan,TRAINSET
NCI-H23,IAP,Topotecan,0.1,1.0,0.1,0.6987867,23.1196123,0.065379618,0.1359719,0.0,14.10377,1,IAP.Topotecan,TRAINSET
NCI-H3122,IAP,Topotecan,0.1,0.3,0.018324932,1.4286694,0.0,0.003105054,2.236988,75.9149276,17.00553,1,IAP.Topotecan,TRAINSET
NCI-H358,IAP,Topotecan,0.1,3.0,0.040593357,0.879041,0.0,0.0003,0.1,73.79178643,32.78066,1,IAP.Topotecan,TRAINSET
NCI-H520,IAP,Topotecan,0.03,3.0,0.011453326,2.730016,43.3934255,1.0,0.0,100.0,17.98231,1,IAP.Topotecan,TRAINSET
NCI-H522,IAP,Topotecan,0.01,0.3,0.01,0.4363845,21.86358265,0.003013068,0.2179174,0.0,37.86462,1,IAP.Topotecan,TRAINSET
NCI-H838,IAP,Topotecan,0.3,1.0,0.082986917,1.7788788,0.0,0.004223756,0.4994568,16.34933182,36.29228,1,IAP.Topotecan,TRAINSET
Calu-3,IAP,Vinorelbine,0.03,1.0,1.0,0.0,100.0,1.0,0.0,100.0,-90.08571,-1,IAP.Vinorelbine,TRAINSET
NCI-H1563,IAP,Vinorelbine,0.03,1.0,0.03,1.8213704,31.7661959,0.010354735,0.9602846,16.18455829,4.970321,1,IAP.Vinorelbine,TRAINSET
NCI-H1703,IAP,Vinorelbine,0.03,0.01,0.017379724,2.8481323,0.0,0.000545184,1.8138718,18.46873124,8.707077,1,IAP.Vinorelbine,TRAINSET
NCI-H1975,IAP,Vinorelbine,0.03,3.0,0.027076312,3.2221147,0.0,3.0,0.2168733,44.39512955,0.240729,1,IAP.Vinorelbine,TRAINSET
NCI-H2170,IAP,Vinorelbine,0.03,3.0,0.010481153,2.4017518,43.07347215,3.0,0.2672873,61.11311313,35.43825,1,IAP.Vinorelbine,TRAINSET
NCI-H2228,IAP,Vinorelbine,0.1,0.3,0.035879209,2.6673831,31.95782836,0.014443814,0.8443125,29.47509651,31.61591,1,IAP.Vinorelbine,TRAINSET
NCI-H226,IAP,Vinorelbine,0.03,3.0,0.008956872,1.4711595,6.48863916,0.0003,0.1,0.37151604,35.226,1,IAP.Vinorelbine,TRAINSET
NCI-H2291,IAP,Vinorelbine,1.0,3.0,0.022702836,1.8432404,44.53833428,3.0,0.9608419,58.92440518,13.45881,1,IAP.Vinorelbine,TRAINSET
NCI-H23,IAP,Vinorelbine,0.1,1.0,0.024526972,2.3997465,9.72076538,0.006941276,0.8610307,45.66677634,25.38014,1,IAP.Vinorelbine,TRAINSET
NCI-H3122,IAP,Vinorelbine,0.1,0.3,0.025215873,10.0,7.69366818,1.0,0.0,100.0,20.19474,1,IAP.Vinorelbine,TRAINSET
NCI-H520,IAP,Vinorelbine,0.01,3.0,0.01,1.0343457,56.87418764,0.000304176,7.6348731,92.13999997,8.014827,1,IAP.Vinorelbine,TRAINSET
SW900,IAP,Vinorelbine,0.1,3.0,0.019645127,2.9723074,32.86221042,2.078708405,0.160256,0.0,50.3246,1,IAP.Vinorelbine,TRAINSET
HCT-116,JAK,MTOR,0.3,3.0,1.0,0.0,100.0,2.898832727,10.0,0.0,-165.1961,-1,JAK.MTOR,TRAINSET
RKO,JAK,MTOR,0.3,3.0,0.09634378,10.0,36.99926363,1.457962601,10.0,51.16413496,-16.49354,1,JAK.MTOR,TRAINSET
SW48,JAK,MTOR,0.3,3.0,0.065896623,0.6585808,0.0,0.604255464,1.698352,0.0,-18.87313,1,JAK.MTOR,TRAINSET
SW620,JAK,MTOR,0.3,1.0,0.104202608,10.0,72.89929932,1.0,2.3318379,64.25924521,-4.735825,1,JAK.MTOR,TRAINSET
SW837,JAK,MTOR,0.3,3.0,0.3,0.9919805,1.73081602,1.96315118,1.6144252,11.92952299,-17.85627,1,JAK.MTOR,TRAINSET
SW948,JAK,MTOR,0.3,3.0,0.104098637,1.9519196,5.69675967,1.05960748,10.0,12.29732772,-31.07631,1,JAK.MTOR,TRAINSET
BFTC-905,ATR_4,MAP2K_1,3.0,3.0,1.218032096,1.3633784,12.27956344,1.033342479,10.0,15.69798812,-25.50691,1,ATR_4.MAP2K_1,TRAINSET
HT-1197,ATR_4,MAP2K_1,1.0,3.0,0.296992124,2.9300762,64.31234256,1.178691537,10.0,64.79691184,-0.5817202,1,ATR_4.MAP2K_1,TRAINSET
KU-19-19,ATR_4,MAP2K_1,3.0,3.0,0.996630881,10.0,34.89887422,2.976108276,10.0,0.0,-67.00727,-1,ATR_4.MAP2K_1,TRAINSET
UM-UC-3,ATR_4,MAP2K_1,3.0,3.0,0.233862621,3.5270297,56.35948649,0.887166609,2.5387576,51.38204981,-10.43963,1,ATR_4.MAP2K_1,TRAINSET
647-V,BCL2_BCL2L1,MAP2K_1,1.0,3.0,0.325998104,4.1234556,83.13596479,1.129252576,1.0653237,46.56226842,25.703,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
HT-1197,BCL2_BCL2L1,MAP2K_1,1.0,3.0,0.10469548,10.0,74.9499746,0.0003,0.1,91.13176403,1.756911,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
KU-19-19,BCL2_BCL2L1,MAP2K_1,3.0,3.0,0.955571427,10.0,35.09919924,3.0,1.3164526,48.18328027,-19.18569,-1,BCL2_BCL2L1.MAP2K_1,TRAINSET
SW780,BCL2_BCL2L1,MAP2K_1,3.0,0.3,0.533369061,0.4744427,0.0,0.015736809,1.1100418,21.6486985,57.32646,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
T-24,BCL2_BCL2L1,MAP2K_1,3.0,0.3,0.784025132,0.7552391,0.0,0.3,0.9557467,87.62098138,-11.02539,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
TCCSUP,BCL2_BCL2L1,MAP2K_1,3.0,3.0,1.899005662,0.3147776,19.62201529,3.0,0.3370636,79.43218131,-9.472862,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
UM-UC-3,BCL2_BCL2L1,MAP2K_1,3.0,3.0,0.212141144,3.3289814,58.01048195,0.375647163,0.8543311,31.68710617,-16.08685,1,BCL2_BCL2L1.MAP2K_1,TRAINSET
A549,BRAF_M,MAP2K_1,3.0,3.0,3.0,0.650081,53.5808106,1.0,0.0,100.0,-26.34301,1,BRAF_M.MAP2K_1,TRAINSET
Calu-3,BRAF_M,MAP2K_1,3.0,3.0,0.389175562,10.0,89.84960792,1.0,0.0,100.0,-13.99233,1,BRAF_M.MAP2K_1,TRAINSET
Calu-6,BRAF_M,MAP2K_1,3.0,3.0,1.158722388,10.0,51.19639096,1.0,0.0,100.0,-76.90679,-1,BRAF_M.MAP2K_1,TRAINSET
COLO-205,BRAF_M,MAP2K_1,1.0,3.0,0.069963225,2.112712,3.95807496,0.223730025,1.4366218,2.37584209,26.63412,1,BRAF_M.MAP2K_1,TRAINSET
DMS-114,BRAF_M,MAP2K_1,3.0,3.0,3.0,0.6285932,60.38748235,1.0,0.0,100.0,-3.271674,1,BRAF_M.MAP2K_1,TRAINSET
HCT-116,BRAF_M,MAP2K_1,3.0,3.0,0.284522653,1.9434147,13.85456966,3.0,10.0,82.60069103,-70.72998,1,BRAF_M.MAP2K_1,TRAINSET
HT-29,BRAF_M,MAP2K_1,3.0,3.0,0.147755444,1.0620507,20.78437763,1.074066941,10.0,64.69877717,21.27462,1,BRAF_M.MAP2K_1,TRAINSET
LS-513,BRAF_M,MAP2K_1,1.0,3.0,0.088889178,0.9907333,0.0,1.256665298,0.8647688,66.57879632,-42.59749,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H1703,BRAF_M,MAP2K_1,3.0,3.0,1.0,0.0,100.0,3.0,10.0,90.00037263,21.76308,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H1975,BRAF_M,MAP2K_1,3.0,3.0,1.491423058,1.0599733,29.98725112,1.349337607,10.0,93.69786529,-5.738417,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H2228,BRAF_M,MAP2K_1,3.0,3.0,3.0,0.3856553,12.20524804,0.0003,0.1,83.58540409,1.512657,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H226,BRAF_M,MAP2K_1,3.0,3.0,1.519481245,0.5355549,0.0,0.064755564,0.9635187,85.12508579,46.08304,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H2291,BRAF_M,MAP2K_1,3.0,3.0,0.975373686,0.5014648,0.0,3.0,0.2996951,75.39369442,-30.39527,1,BRAF_M.MAP2K_1,TRAINSET
NCI-H358,BRAF_M,MAP2K_1,3.0,3.0,3.0,0.7169093,27.70401412,3.0,0.5628165,26.0936127,-54.31322,1,BRAF_M.MAP2K_1,TRAINSET
SW48,BRAF_M,MAP2K_1,0.1,3.0,0.020406242,1.2735199,48.21489083,1.0,0.0,100.0,-38.4202,-1,BRAF_M.MAP2K_1,TRAINSET
SW620,BRAF_M,MAP2K_1,3.0,3.0,0.101064004,0.4172139,0.0,1.0,0.0,100.0,-117.9091,-1,BRAF_M.MAP2K_1,TRAINSET
SW837,BRAF_M,MAP2K_1,3.0,3.0,0.929821713,1.9397375,20.10508844,2.191830292,0.8195088,9.11646567,29.66748,1,BRAF_M.MAP2K_1,TRAINSET
SW948,BRAF_M,MAP2K_1,0.1,3.0,0.036469597,1.1381636,37.63069595,0.661011754,10.0,86.85093583,-98.43799,-1,BRAF_M.MAP2K_1,TRAINSET
A549,BRAF_M2,MAP2K_1,3.0,3.0,2.628703594,0.8481037,45.09892589,3.0,10.0,74.60029114,112.3072,1,BRAF_M2.MAP2K_1,TRAINSET
Calu-3,BRAF_M2,MAP2K_1,3.0,3.0,1.720707989,1.003801,71.11822892,1.0,0.0,100.0,57.72629,-1,BRAF_M2.MAP2K_1,TRAINSET
COLO-205,BRAF_M2,MAP2K_1,1.0,3.0,0.074559796,0.9976353,0.0,0.563369895,0.8714278,0.0,54.02718,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H747,BRAF_M2,MAP2K_1,0.1,3.0,0.085209655,0.4390137,0.0,1.726417704,0.6399175,0.0,18.31925,1,BRAF_M2.MAP2K_1,TRAINSET
HT-29,BRAF_M2,MAP2K_1,3.0,3.0,3.0,10.0,88.80142898,1.0,0.0,100.0,72.61664,-1,BRAF_M2.MAP2K_1,TRAINSET
LS-513,BRAF_M2,MAP2K_1,1.0,3.0,0.081753982,1.2511118,0.0,0.632839691,1.3383839,0.0,57.98544,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H1437,BRAF_M2,MAP2K_1,3.0,3.0,0.221471039,0.6483475,10.41647417,1.200511247,10.0,83.39825184,11.02952,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H1703,BRAF_M2,MAP2K_1,3.0,1.0,0.097532641,0.7691285,22.5155235,0.048896081,1.5562779,20.32523547,11.00185,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H2085,BRAF_M2,MAP2K_1,3.0,3.0,0.147802286,1.3858519,30.05027217,3.0,0.5530347,26.05399864,28.28184,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H2170,BRAF_M2,MAP2K_1,3.0,3.0,0.338863638,10.0,81.59986735,1.0,0.0,100.0,30.5355,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H2228,BRAF_M2,MAP2K_1,3.0,3.0,0.393555216,1.1134933,41.19126916,3.0,0.9424405,28.50792427,75.0193,1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H3122,BRAF_M2,MAP2K_1,3.0,3.0,0.923468541,0.6207244,0.0,1.050458019,10.0,48.59853213,110.5551,-1,BRAF_M2.MAP2K_1,TRAINSET
NCI-H838,BRAF_M2,MAP2K_1,3.0,3.0,0.675004467,0.3850162,49.88677569,1.330528086,1.1569042,73.49232866,60.77705,1,BRAF_M2.MAP2K_1,TRAINSET
RKO,BRAF_M2,MAP2K_1,3.0,3.0,1.0,0.0,100.0,1.0,0.0,100.0,134.7897,-1,BRAF_M2.MAP2K_1,TRAINSET
SW620,BRAF_M2,MAP2K_1,3.0,3.0,0.751089612,2.1517261,28.07066837,1.0,0.0,100.0,62.90719,-1,BRAF_M2.MAP2K_1,TRAINSET
SW837,BRAF_M2,MAP2K_1,3.0,3.0,0.896918875,5.5348037,49.2366724,1.0,0.0,100.0,80.45503,-1,BRAF_M2.MAP2K_1,TRAINSET
SW948,BRAF_M2,MAP2K_1,0.1,3.0,0.1,10.0,89.00019883,1.0,0.0,100.0,44.25163,-1,BRAF_M2.MAP2K_1,TRAINSET
BFTC-905,HSP90,MAP2K_1,3.0,3.0,1.590871996,1.2008583,0.0,0.123365261,2.0524849,0.24206233,35.24843,1,HSP90.MAP2K_1,TRAINSET
CAMA-1,HSP90,MAP2K_1,1.0,1.0,1.0,0.0,100.0,0.263839952,10.0,33.49273038,0.293369,-1,HSP90.MAP2K_1,TRAINSET
HCC1419,HSP90,MAP2K_1,1.0,1.0,0.19623204,1.9863358,64.71007508,0.082384241,1.7496869,14.19487636,5.856948,1,HSP90.MAP2K_1,TRAINSET
HCC1500,HSP90,MAP2K_1,1.0,1.0,1.0,0.6037618,44.73230302,0.075740191,1.9758545,0.0,24.67497,1,HSP90.MAP2K_1,TRAINSET
HT-1376,HSP90,MAP2K_1,3.0,3.0,2.043145956,0.826383,30.2915313,0.10197805,10.0,12.23266559,9.661712,-3,HSP90.MAP2K_1,TRAINSET
J82,HSP90,MAP2K_1,3.0,3.0,0.097710046,0.6432942,62.51523894,0.12041144,2.2744397,21.13944415,13.75687,1,HSP90.MAP2K_1,TRAINSET
KU-19-19,HSP90,MAP2K_1,3.0,3.0,0.985978692,10.0,30.49895873,0.25664067,10.0,8.54565611,22.13687,-1,HSP90.MAP2K_1,TRAINSET
MCF7,HSP90,MAP2K_1,1.0,1.0,1.0,0.7210737,54.5061659,0.038514465,2.9548932,8.51991608,15.11293,1,HSP90.MAP2K_1,TRAINSET
MDA-MB-361,HSP90,MAP2K_1,1.0,1.0,0.080200612,2.0893642,88.31029486,0.107637155,2.2854174,1.77129615,-0.9397268,1,HSP90.MAP2K_1,TRAINSET
SW780,HSP90,MAP2K_1,3.0,0.3,1.122685639,10.0,60.69787557,0.3,10.0,9.60019002,26.17331,1,HSP90.MAP2K_1,TRAINSET
UACC-812,HSP90,MAP2K_1,1.0,1.0,0.361356484,10.0,84.39940688,0.048042675,10.0,0.0,63.52179,-3,HSP90.MAP2K_1,TRAINSET
UM-UC-3,HSP90,MAP2K_1,3.0,0.3,0.245176773,3.7164188,58.34980602,0.20420332,3.2415273,0.0,6.221262,1,HSP90.MAP2K_1,TRAINSET
VM-CUB-1,HSP90,MAP2K_1,3.0,0.3,1.033748683,0.9141192,73.84541383,0.212173558,3.6183885,0.0,20.60828,-3,HSP90.MAP2K_1,TRAINSET
C32,IGFR_3,MAP2K_1,3.0,10.0,0.154417571,0.582282,2.9477238,10.0,1.5263733,9.4871735,-5.643498,1,IGFR_3.MAP2K_1,TRAINSET
HCT-116,IGFR_3,MAP2K_1,3.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,-588.2207,-1,IGFR_3.MAP2K_1,TRAINSET
LS-513,IGFR_3,MAP2K_1,0.3,10.0,0.082529236,1.1586487,17.22806241,0.381049891,1.3839774,6.55849877,24.84664,1,IGFR_3.MAP2K_1,TRAINSET
RKO,IGFR_3,MAP2K_1,3.0,10.0,2.979597156,0.9633806,0.0,10.0,10.0,74.60025347,35.86891,1,IGFR_3.MAP2K_1,TRAINSET
SW620,IGFR_3,MAP2K_1,0.3,3.0,0.3,0.8424031,19.36097668,0.051237201,2.0557277,92.23010507,73.42558,1,IGFR_3.MAP2K_1,TRAINSET
SW837,IGFR_3,MAP2K_1,3.0,10.0,0.200593425,1.1539936,54.1264067,5.796775058,1.6352527,63.09581011,27.49451,1,IGFR_3.MAP2K_1,TRAINSET
C32,IGFR_4,MAP2K_1,3.0,10.0,0.125885864,1.1588941,22.35968009,2.797960402,2.6436755,8.15120332,5.074641,1,IGFR_4.MAP2K_1,TRAINSET
HCT-116,IGFR_4,MAP2K_1,3.0,10.0,1.0,0.0,100.0,10.0,10.0,4.80503205,-330.2374,-1,IGFR_4.MAP2K_1,TRAINSET
LS-513,IGFR_4,MAP2K_1,0.3,10.0,0.103894677,1.6892988,23.47383026,0.121055458,1.6833024,9.35180891,10.56,1,IGFR_4.MAP2K_1,TRAINSET
RKO,IGFR_4,MAP2K_1,3.0,10.0,2.080938447,0.8100238,8.49898038,3.112918366,4.2651449,12.30018804,23.57056,1,IGFR_4.MAP2K_1,TRAINSET
SW837,IGFR_4,MAP2K_1,3.0,10.0,0.225989513,0.5966184,42.27113702,0.996176169,0.5951728,0.0,26.3871,1,IGFR_4.MAP2K_1,TRAINSET
SW948,IGFR_4,MAP2K_1,3.0,10.0,0.110081049,1.1820593,12.72572431,0.3333033,0.6294712,0.0,49.82728,1,IGFR_4.MAP2K_1,TRAINSET
BT-20,MAP2K_1,MTOR_1,1.0,3.0,0.072435238,1.1822071,28.13700526,0.019898977,1.0127977,75.77313005,41.27628,1,MAP2K_1.MTOR_1,TRAINSET
BT-474,MAP2K_1,MTOR_1,1.0,3.0,0.101705105,2.3860196,25.76510457,3.0,0.5171863,48.35607697,-6.855216,1,MAP2K_1.MTOR_1,TRAINSET
HCC1187,MAP2K_1,MTOR_1,1.0,3.0,0.083058992,0.8263042,25.13458412,0.280103428,1.0269724,68.12476266,35.67651,1,MAP2K_1.MTOR_1,TRAINSET
HCC1395,MAP2K_1,MTOR_1,1.0,3.0,0.099357765,10.0,67.4495932,3.0,0.1313901,8.95037147,-27.21596,1,MAP2K_1.MTOR_1,TRAINSET
HCC1569,MAP2K_1,MTOR_1,1.0,3.0,1.0,0.2289182,32.0711709,1.136074474,0.944143,14.66017064,-20.12337,-3,MAP2K_1.MTOR_1,TRAINSET
HCC70,MAP2K_1,MTOR_1,1.0,3.0,0.0001,0.1,2.29909707,0.045718971,1.3892468,0.0,-6.630298,1,MAP2K_1.MTOR_1,TRAINSET
MDA-MB-157,MAP2K_1,MTOR_1,1.0,3.0,0.204038829,0.5130114,0.0,3.0,0.243342,33.92799872,42.19433,1,MAP2K_1.MTOR_1,TRAINSET
MDA-MB-453,MAP2K_1,MTOR_1,1.0,3.0,0.066764505,2.3861252,10.9995738,1.068672151,2.3066375,74.6777264,4.862411,1,MAP2K_1.MTOR_1,TRAINSET
MDA-MB-468,MAP2K_1,MTOR_1,1.0,3.0,0.195500065,2.747864,24.28608518,0.131283189,1.0580504,77.25458618,-14.24939,1,MAP2K_1.MTOR_1,TRAINSET
T47D,MAP2K_1,MTOR_1,1.0,3.0,0.096842656,1.0956496,9.40124575,3.0,0.3338109,66.43785045,35.50456,1,MAP2K_1.MTOR_1,TRAINSET
BT-20,MAP2K_1,PIK3C,3.0,3.0,1.594499794,1.1692251,0.0,0.034448055,0.5991049,71.55123654,52.52023,1,MAP2K_1.PIK3C,TRAINSET
C32,MAP2K_1,PIK3C,10.0,3.0,3.091280878,1.4097696,0.0,0.170482138,0.7010458,6.93358795,65.79356,1,MAP2K_1.PIK3C,TRAINSET
COLO-205,MAP2K_1,PIK3C,10.0,1.0,1.043990443,1.3978268,9.55747921,0.049242339,1.4438055,8.98691368,44.43416,1,MAP2K_1.PIK3C,TRAINSET
HCC1187,MAP2K_1,PIK3C,3.0,3.0,0.31769017,0.9634963,14.14228069,0.233295509,0.641354,59.49196388,27.39164,1,MAP2K_1.PIK3C,TRAINSET
HCC1187,MAP2K_1,PIK3C,3.0,3.0,3.0,10.0,84.60134828,1.0,0.0,100.0,-23.66909,1,MAP2K_1.PIK3C,TRAINSET
HCC1395,MAP2K_1,PIK3C,3.0,3.0,0.877621116,1.898045,43.99572628,0.515371069,0.4976619,47.6607987,44.04867,-1,MAP2K_1.PIK3C,TRAINSET
HCC1954,MAP2K_1,PIK3C,3.0,3.0,0.796673143,1.5667777,2.44912794,2.14209445,0.2513066,0.0,24.47396,1,MAP2K_1.PIK3C,TRAINSET
HCT-116,MAP2K_1,PIK3C,3.0,3.0,1.0,0.0,100.0,1.0,0.0,100.0,-310.7436,-1,MAP2K_1.PIK3C,TRAINSET
HT-29,MAP2K_1,PIK3C,10.0,3.0,0.455521504,1.1434498,6.09131258,0.09716834,0.903799,18.65748296,63.35664,1,MAP2K_1.PIK3C,TRAINSET
MDA-MB-361,MAP2K_1,PIK3C,3.0,3.0,0.261361763,1.2137397,10.91431493,0.061816075,2.6756165,79.60083435,27.84563,1,MAP2K_1.PIK3C,TRAINSET
MDA-MB-415,MAP2K_1,PIK3C,3.0,3.0,1.59282875,1.3334314,0.0,3.0,0.4079334,44.00097602,-28.46768,1,MAP2K_1.PIK3C,TRAINSET
MDA-MB-453,MAP2K_1,PIK3C,3.0,3.0,0.927034543,1.562516,0.0,3.0,1.4894335,45.074229,12.08049,1,MAP2K_1.PIK3C,TRAINSET
MDA-MB-468,MAP2K_1,PIK3C,3.0,3.0,1.050975727,10.0,49.49855239,0.061905647,0.7521089,75.92222751,52.91752,1,MAP2K_1.PIK3C,TRAINSET
SW48,MAP2K_1,PIK3C,10.0,3.0,0.149523495,1.1931825,12.91145948,0.105832324,1.5069984,28.11127786,46.57632,1,MAP2K_1.PIK3C,TRAINSET
SW620,MAP2K_1,PIK3C,3.0,0.3,3.0,0.3411807,42.80085486,0.3,0.6553252,12.28290004,28.905,1,MAP2K_1.PIK3C,TRAINSET
SW837,MAP2K_1,PIK3C,10.0,3.0,0.810688223,0.5522697,30.30691137,0.208264938,0.6917772,36.66997637,57.38142,1,MAP2K_1.PIK3C,TRAINSET
T47D,MAP2K_1,PIK3C,3.0,3.0,0.166242939,0.9784538,11.28639176,0.014739713,0.9254242,72.04852624,28.28921,1,MAP2K_1.PIK3C,TRAINSET
647-V,MAP2K_1,PIM1,3.0,1.0,1.0,0.0,100.0,0.203779403,1.3895374,77.48001727,24.60826,1,MAP2K_1.PIM1,TRAINSET
BFTC-905,MAP2K_1,PIM1,3.0,3.0,0.100774044,10.0,88.76665167,1.522730383,0.8993479,0.0,32.70071,1,MAP2K_1.PIM1,TRAINSET
KU-19-19,MAP2K_1,PIM1,3.0,3.0,1.0,0.0,100.0,1.022102351,10.0,41.19869397,-59.5444,-1,MAP2K_1.PIM1,TRAINSET
SW780,MAP2K_1,PIM1,3.0,3.0,3.0,10.0,92.00021004,1.674897583,1.9667777,36.39556838,-2.753958,1,MAP2K_1.PIM1,TRAINSET
T-24,MAP2K_1,PIM1,3.0,3.0,1.0,0.0,100.0,0.300348627,1.1875173,23.169185,5.013978,1,MAP2K_1.PIM1,TRAINSET
VM-CUB-1,MAP2K_1,PIM1,3.0,3.0,1.0,0.0,100.0,0.121633857,10.0,62.56733363,-42.17625,1,MAP2K_1.PIM1,TRAINSET
COLO-205,MAP2K_1,PTK2,3.0,1.0,0.650528338,1.5496655,0.0,0.049317076,1.0309862,3.73444698,13.48129,1,MAP2K_1.PTK2,TRAINSET
HCT-116,MAP2K_1,PTK2,3.0,3.0,1.178282035,10.0,13.79244253,1.0,0.0,100.0,-364.0594,-1,MAP2K_1.PTK2,TRAINSET
HT-29,MAP2K_1,PTK2,10.0,3.0,0.666164507,4.5479469,7.22550623,0.089858669,1.2091545,23.54688391,2.434542,1,MAP2K_1.PTK2,TRAINSET
LS-513,MAP2K_1,PTK2,3.0,0.3,0.440354627,1.9863872,8.04168162,0.122279654,1.5096253,16.63481322,18.32364,1,MAP2K_1.PTK2,TRAINSET
SW620,MAP2K_1,PTK2,1.0,0.3,0.687201313,2.3783419,0.0,0.282951952,0.855391,10.13490766,5.172644,1,MAP2K_1.PTK2,TRAINSET
SW948,MAP2K_1,PTK2,3.0,3.0,0.324222405,1.2676036,0.0,0.087893265,1.0223982,8.80808328,19.80967,1,MAP2K_1.PTK2,TRAINSET
C32,MAP2K_1,TKI,3.0,3.0,2.004712602,3.2014598,53.71326404,0.125881768,1.2358164,21.74533956,26.51374,1,MAP2K_1.TKI,TRAINSET
HCT-116,MAP2K_1,TKI,3.0,3.0,0.0003,0.1,84.08976302,1.0,0.0,100.0,-463.7951,-1,MAP2K_1.TKI,TRAINSET
HT-29,MAP2K_1,TKI,3.0,3.0,3.0,0.2639249,63.96685585,0.093707971,1.1775495,19.83033601,65.47378,1,MAP2K_1.TKI,TRAINSET
NCI-H747,MAP2K_1,TKI,3.0,3.0,0.499229258,1.4390971,82.65406003,0.260372341,0.76582,21.72135988,26.29952,1,MAP2K_1.TKI,TRAINSET
SW48,MAP2K_1,TKI,3.0,3.0,0.007030606,0.6198051,22.1487544,0.074402335,0.871457,21.42622431,69.31692,1,MAP2K_1.TKI,TRAINSET
SW837,MAP2K_1,TKI,3.0,3.0,3.0,0.5090234,46.25522503,0.264581611,0.5951436,38.68329122,51.43114,1,MAP2K_1.TKI,TRAINSET
