CELL_LINE,COMBINATION_ID,SYNERGY_SCORE,PREDICTION,ERROR,ERROR_NORM
CAL-120,ADAM17.MAP2K_1,-42.75347,1.74473254437,-44.4982025444,1.04080914472
CAL-51,ALK_IGFR.MTOR_1,20.21112,4.08570279625,16.1254172038,0.797848768586
NCI-H1299,IAP.Topotecan,36.02865,29.6589927451,6.3696572549,0.17679422501
HT-1197,MAP2K_1.PIK3C,11.22964,29.5822522625,-18.3526122625,-1.63430103392
T-24,ERBB.Gemcitabine,10.29316,-13.6486853131,23.9418453131,2.32599564304
CAL-120,BCL2_BCL2L1.FASN,30.52438,-2.41348382335,32.9378638233,1.07906741507
MDA-MB-157,FASN.MAP2K_1,7.279093,20.1845792351,-12.9054862351,-1.77295251415
CAL-120,PIK3CB_PIK3CD.SLC16A4,8.528798,-3.50291273861,12.0317107386,1.41071587563
HCC1806,BCL2_BCL2L1.FGFR,2.45113,-2.67576394568,5.12689394568,2.09164505582
HCC1806,PIK3C.PIP5K1,-12.64251,8.94659029891,-21.5891002989,1.70765934129
HCC70,AKT_SGK.BCL2_BCL2L1,-30.83873,-5.86931795084,-24.9694120492,0.809677053794
CAL-51,ERBB.PIK3CA_4,9.452282,-1.00521658896,10.457498589,1.10634644512
MFM-223,AKT.FGFR,33.79264,-4.01341574426,37.8060557443,1.11876597224
MFM-223,ESR1.MAP2K_1,5.232049,12.9159823385,-7.6839333385,-1.46862793879
HCC1187,MAP2K_1.PIK3C,46.84535,24.8421266533,22.0032233467,0.469699198463
HCC1395,FGFR.MTOR_1,47.21145,16.9723387378,30.2391112622,0.640503760469
BT-474,ESR1_1.MTOR_1,66.76868,22.3140594015,44.4546205985,0.665800501051
BT-20,BCL2_BCL2L1.PIM1,21.39337,18.0566120409,3.3367579591,0.155971591157
BT-549,BCL2_BCL2L1.EGFR,-8.253868,11.5785795953,-19.8324475953,2.40280648967
NCI-H1703,Doxorubicin.IAP,3.495408,-3.06626736895,6.56167536895,1.87722731336
MDA-MB-415,AKT_1.EGFR_2,4.117219,18.5508746769,-14.4336556769,-3.50568081924
DU-4475,MAP2K_1.PIP5K1,-1.467706,2.84254477561,-4.31025077561,2.93672627598
HCC1143,MTOR_1.PIK3CA_4,15.59288,0.158947593195,15.4339324068,0.989806399254
SW48,IAP.PTK2,0.9745206,5.33735231279,-4.36283171279,-4.47690045012
DU-4475,MTOR_1.PIK3CA_4,-35.60649,-3.1594192089,-32.4470707911,0.911268445474
Hs-578-T,EGFR.MAP2K_1,-27.19919,-11.2782421363,-15.9209478637,0.585346396849
HT-1197,MTOR_1.PIK3C,19.55982,14.4362489914,5.1235710086,0.261943668633
HCC38,MTOR_1.PIK3C,11.51026,10.9210762421,0.5891837579,0.0511877019199
HCC1428,BCL2_BCL2L1.SLC16A4,29.65441,4.42348989465,25.2309201053,0.850831970872
RKO,IAP.PARP1,68.72678,28.5102939918,40.2164860082,0.58516470593
M14,MTOR_1.PIK3CA_4,-11.71238,-0.306474102172,-11.4059058978,0.973833319772
NCI-H3122,BCL2.Topotecan,8.200452,-0.766149869393,8.96660186939,1.09342776098
HCC1395,PIK3C.PIM1,15.46244,12.0318156527,3.4306243473,0.221868239896
NCI-H747,BCL2.Oxaliplatin,-15.57034,3.82807173045,-19.3984117305,1.24585665634
NCI-H2170,ALK.MTOR_1,-0.6374524,2.84004107022,-3.47749347022,5.45529904699
BT-20,BCL2L1.IAP,102.0156,48.6033961781,53.4122038219,0.523568981821
NCI-H2170,CSNK2A1_2.PIK3CA_3,3.707614,20.9475249424,-17.2399109424,-4.64986671816
HCC1806,MAP2K_1.PIM1,37.84039,20.465428026,17.374961974,0.459164452956
Calu-6,BCL2L1.Vinorelbine,16.72941,24.7003250469,-7.9709150469,-0.476461216917
HCC1806,BCL2_BCL2L1.FASN,8.153521,-3.5299579378,11.6834789378,1.4329366341
CAL-51,FGFR.MTOR_1,18.78778,3.94789600431,14.8398839957,0.789868946501
HCC1428,AKT_1.EGFR,8.190506,-3.32304440091,11.5135504009,1.40571906069
MDA-MB-436,BCL2_BCL2L1.SLC16A4,9.491573,-2.23104503746,11.7226180375,1.23505535252
CAL-120,BCL2_BCL2L1.EGFR,21.10392,15.829857453,5.274062547,0.24990914233
VM-CUB-1,ATM.Gemcitabine,15.26292,-1.60857937155,16.8714993716,1.10539132561
HCC1954,ESR1_1.PIK3C,-6.294411,-21.9118706453,15.6174596453,-2.48116299449
NCI-H1703,BRAF_M2.MAP2K_1,11.00185,28.0826648942,-17.0808148942,-1.55254024498
UM-UC-3,Cisplatin.PIK3C,4.513439,7.06905816421,-2.55561916421,-0.566224372194
CAL-148,AKT_SGK.FGFR,-7.884005,-10.8222696651,2.9382646651,-0.372686808938
MDA-MB-231,PIK3CB_PIK3CD.SLC16A4,11.0213,3.27814671817,7.74315328183,0.702562608933
HCC70,ALK_IGFR.MTOR_1,12.10537,16.059783024,-3.954413024,-0.3266660188
MDA-MB-415,BCL2L1.MTOR_1,56.23353,19.0645672827,37.1689627173,0.660975092926
NCI-H226,CarboTaxol.CSNK2A1_2,4.949405,15.3533243074,-10.4039193074,-2.10205455149
BT-474,BCL2L1.MTOR_1,36.22799,49.1864597441,-12.9584697441,-0.357692208265
J82,ATR_4.MTOR_1,-20.56418,-7.15134714556,-13.4128328544,0.652242533106
UM-UC-3,ERBB.MAP2K_1,27.59342,17.6098180325,9.9836019675,0.361810966799
MFM-223,ALK_IGFR.PIK3CB_PIK3CD,14.87154,19.8410135111,-4.9694735111,-0.334159980143
Calu-3,ALK.EGFR_2,-7.030849,-12.8719205788,5.8410715788,-0.830777560263
HCC38,BCL2_BCL2L1.SLC16A4,14.76245,3.7055686157,11.0568813843,0.748986881195
SW620,IAP.IGFR_4,-1.773547,13.7355368036,-15.5090838036,8.74467031525
NCI-H2170,BCL2_2.Vinorelbine,-101.5864,-5.91464301653,-95.6717569835,0.941777216079
SW620,BCL2.Oxaliplatin,13.35156,-2.65463605209,16.0061960521,1.19882590889
MDA-MB-468,AKT.ATR_4,16.51386,-6.58297026318,23.0968302632,1.39863304298
HCC1428,AKT_1.PIK3C_2,1.055999,16.0477482611,-14.9917492611,-14.1967456987
NCI-H2291,IAP.Vinorelbine,13.45881,14.2921211739,-0.8333111739,-0.0619156651963
NCI-H520,Doxorubicin.TOP2,32.95065,16.8069102811,16.1437397189,0.489936912289
MDA-MB-157,AKT.ERBB,-3.505665,39.0091863357,-42.5148513357,12.1274712032
NCI-H2228,BCL2.CSNK2A1_2,10.06462,13.5397289814,-3.4751089814,-0.345279700714
MDA-MB-157,ESR1_1.PIK3C,38.15052,19.0883843174,19.0621356826,0.499655985884
MDA-MB-231,ATR_4.MTOR_1,-29.82461,-5.91059036189,-23.9140196381,0.801821704898
NCI-H3122,IAP.PIK3C,-18.68578,12.1757542527,-30.8615342527,1.65160535191
COLO-205,IAP.IGFR_3,4.858052,18.6950872873,-13.8370352873,-2.84826825388
MCF7,MAP2K_1.PIK3C,34.59796,25.5895342956,9.0084257044,0.260374475963
HCC1187,PARP1.PIK3C,12.05382,13.7287833064,-1.6749633064,-0.13895705315
NCI-H2228,ALK.EGFR_2,4.356899,31.2852825865,-26.9283835865,-6.18063067023
MDA-MB-453,MAP2K_1.PIK3C,12.08049,15.0590856515,-2.9785956515,-0.246562486414
NCI-H226,IAP.PIK3C,18.38537,41.2573194023,-22.8719494023,-1.24402986735
DMS-114,FGFR.MTOR_1,7.986024,-0.107146423847,8.09317042385,1.01341674203
MFM-223,ADAM17.PIK3CB_PIK3CD,-15.22839,-0.58459477476,-14.6437952252,0.961611518042
BFTC-905,HSP90.PARP1,17.14019,25.2291904411,-8.0890004411,-0.471931783784
NCI-H520,AKT.CSNK2A1_2,15.52841,7.10218898237,8.42622101763,0.542632569441
NCI-SNU-16,BCL2_BCL2L1_BCL2L2.FGFR,9.711389,9.17388098146,0.53750801854,0.0553482121394
KMS-11,ERBB.FGFR,-21.53985,-15.4136651081,-6.1261848919,0.284411678443
HCC1187,MAP2K_1.PIM1,75.42909,11.2091881042,64.2199018958,0.851394361191
MDA-MB-453,AKT_SGK.MAP2K_1,-12.72298,12.2454129316,-24.9683929316,1.96246421291
VM-CUB-1,IAP.PARP1,-7.196064,-5.64546792733,-1.55059607267,0.215478360486
CAL-148,PIK3CB_PIK3CD.TNKS_PARP6,-8.93609,12.1879818879,-21.1240718879,2.36390545394
CAL-51,AKT_1.ESR1,9.791399,-9.45583673823,19.2472357382,1.96572887472
Calu-3,ALK.PIK3C,34.40694,-8.07438191856,42.4813219186,1.23467306068
KU-19-19,ATR_4.MTOR_1,-59.65656,-22.8453167577,-36.8112432423,0.617052730535
CAL-148,MTOR_1.PIK3C,20.43965,7.48140078983,12.9582492102,0.633976081301
T-24,AKT.ERBB,-12.38291,7.38807547267,-19.7709854727,1.59663483565
CAL-120,BCL2_BCL2L1.SLC16A4,24.89924,1.62507617129,23.2741638287,0.934733904678
T47D,ESR1_1.MTOR_1,23.26164,-1.15484624324,24.4164862432,1.04964595116
NCI-H226,ATR_4.IAP,18.02491,11.2607042174,6.7642057826,0.375269878329
MCF7,AKT.Chloroquine,24.88766,14.9983904377,9.8892695623,0.397356342955
MDA-MB-157,AKT_1.Chloroquine,-8.991378,2.38031584092,-11.3716938409,1.26473315224
CAL-120,PIK3C.PIM1,-13.8655,16.0171207397,-29.8826207397,2.15517801303
MDA-MB-453,BCL2_BCL2L1.PIM1,34.49105,22.707958505,11.783091495,0.34162750902
MDA-MB-231,PIK3C_2.PIK3CA_4,9.045958,-2.97236994622,12.0183279462,1.32858542414
HCC1143,PARP1.PIK3CB_PIK3CD,12.08273,8.31956093353,3.76316906647,0.311450232395
UM-UC-3,PIK3C.TNFSF10,3.792637,-0.385768293399,4.1784052934,1.10171505826
HCC1428,MAP2K_1.PIP5K1,-8.722925,-4.49685432936,-4.22607067064,0.48447862049
SW780,IAP.TNF,164.874,37.1839751369,127.690024863,0.774470352288
HCC1395,ESR1_1.PIK3C,-49.62981,2.53249323812,-52.1623032381,1.05102766338
NCI-H1563,BCL2.CSNK2A1_2,32.83178,2.94339577733,29.8883842227,0.910349186754
T47D,FGFR.MTOR_3,-27.67313,-5.21447951503,-22.458650485,0.811568857045
MCF7,FGFR.Proteasome_2,-2.983597,-8.91095397422,5.92735697422,-1.98664798705
BT-549,ERBB.MAP2K_1,2.70114,15.8195382839,-13.1183982839,-4.8566154601
DMS-114,IAP.PIK3CB,0.7853992,25.7536219762,-24.9682227762,-31.790486642
BT-20,Chloroquine.PIK3C,58.97872,17.6633289246,41.3153910754,0.700513525478
MDA-MB-468,MAP2K_1.MTOR_1,-14.24939,10.722870176,-24.972260176,1.75251433051
HCC1143,ADAM17.FGFR,14.43257,-13.2469522103,27.6795222103,1.9178512358
BT-549,ALK_IGFR.MTOR_1,5.22171,18.1946739369,-12.9729639369,-2.48442826907
HCC1395,MAP2K_3.PIK3C,25.35105,-53.4109481929,78.7619981929,3.106853491
HT-29,BRAF_M2.MAP2K_1,72.61664,53.3131699432,19.3034700568,0.265827089449
LS-513,IAP.PIK3CB,-8.846129,21.1402037819,-29.9863327819,3.38976887878
UM-UC-3,AKT.TNF,52.74759,74.8233062803,-22.0757162803,-0.418516111927
HCC1187,BCL2L1.MTOR_1,51.7746,12.4368586594,39.3377413406,0.759788416339
MDA-MB-231,BCL2_BCL2L1.FGFR,14.14945,-17.6144835031,31.7639335031,2.24488821142
CAMA-1,ADAM17.BCL2_BCL2L1,3.764896,7.24428905727,-3.47939305727,-0.924167110398
HCC1937,FASN.MAP2K_1,5.805401,13.0804571418,-7.2750561418,-1.25315307966
CAL-51,PIK3CB_PIK3CD.SLC16A4,11.13845,1.92822543607,9.21022456393,0.826885658591
BT-549,ATR_4.MAP2K_1,-23.596,-6.81401302506,-16.7819869749,0.711221689055
NCI-H1793,Carboplatin.CSNK2A1_2,28.78011,50.6484860796,-21.8683760796,-0.75984338071
MDA-MB-468,AKT_1.PIK3C_2,8.75136,44.827058289,-36.075698289,-4.1222962247
M14,PIK3CB_PIK3CD.PIP5K1,6.324536,-7.32127897238,13.6458149724,2.15759938316
MFM-223,MAP2K_1.PIP5K1,-41.00462,7.69667212517,-48.7012921252,1.1877025595
BT-549,PARP1.PIK3CB_PIK3CD,22.9615,11.3315443722,11.6299556278,0.506498078427
NCI-H838,Doxorubicin.IAP,8.5456,21.9587885049,-13.4131885049,-1.56960172544
NCI-H1299,Carboplatin.CSNK2A1_2,0.9183681,20.5496799274,-19.6313118274,-21.3762997946
NCI-H520,BCL2_BCL2L1.FGFR,-30.33513,-12.5326605159,-17.8024694841,0.586859838217
HCC38,FGFR.TNKS_PARP6,-34.06364,-4.09889098866,-29.9647490113,0.879669612858
MDA-MB-468,BCL2L1.IAP,58.66853,20.4951360791,38.1733939209,0.650662185006
CAL-148,AKT.TNKS_PARP6,11.96001,8.84939265401,3.11061734599,0.260084844912
NCI-H1563,BCL2L1.CarboTaxol,-35.32661,-30.0926985828,-5.2339114172,0.148157760317
COLO-205,IAP.IGFR_4,11.25531,17.9051839206,-6.6498739206,-0.590821036524
HCC1187,AKT_SGK.PIK3C,31.26614,11.9757007293,19.2904392707,0.616975401207
VCaP,ADAM17.AKT,43.54851,-46.1735242879,89.7220342879,2.06027793575
COLO-205,IAP.PARP1,14.81612,22.4212229925,-7.6051029925,-0.513299230332
BFTC-905,Cisplatin.FGFR,23.23026,-3.65043873901,26.880698739,1.15714153604
CAL-148,PIK3CB_PIK3CD.PIP5K1,-10.30196,-3.58897228993,-6.71298771007,0.651622381573
MDA-MB-415,AKT.ERBB,7.746167,15.9765134089,-8.2303464089,-1.06250567654
BT-474,MAP2K_3.PIK3C,27.23835,29.2093169259,-1.9709669259,-0.0723599970593
MDA-MB-436,ESR1.FGFR,-16.33541,-10.6448408817,-5.6905691183,0.348357899698
MDA-MB-468,MAP2K_1.PIK3C,52.91752,45.1833174376,7.7342025624,0.146155801753
HCC1187,MAP2K_3.PIK3C,50.61146,17.977556488,32.633903512,0.644792770491
HCC1937,EGFR.MAP2K_1,38.84389,8.46073507005,30.38315493,0.782186205603
RKO,IAP.PIK3CB,8.75349,28.7305920168,-19.9771020168,-2.28218710672
HCC70,ADAM17.FGFR,-14.909,-18.0030128423,3.0940128423,-0.207526517023
Calu-6,ATR_4.CarboTaxol,2.335289,-6.8565199204,9.1918089204,3.9360477099
M14,ADAM17.FGFR,-32.69373,-13.1865623439,-19.5071676561,0.596663875798
T-24,MAP2K_1.PIM1,5.013978,10.5459693668,-5.5319913668,-1.10331384916
MDA-MB-453,ESR1.MTOR_1,16.11686,-1.74428086989,17.8611408699,1.10822709075
HT-1376,PARP1.PIK3CB_PIK3CD,12.15362,17.3973750943,-5.2437550943,-0.431456232324
CAMA-1,BCL2_BCL2L1.SLC16A4,11.93112,7.02374686758,4.90737313242,0.411308672817
BT-549,AKT_SGK.BCL2_BCL2L1,28.28627,8.6537942419,19.6324757581,0.694063789892
NCI-H2085,Doxorubicin.IAP,25.40615,16.1451211456,9.2610288544,0.364519175648
MDA-MB-361,ERBB.MTOR_1,48.05224,23.4410676736,24.6111723264,0.512175339306
NCI-H520,IAP.TOP2_2,-11.37278,4.14493443229,-15.5177144323,1.36446097017
NCI-H358,CHEK1.IAP,34.8975,10.8515811497,24.0459188503,0.689044167929
MDA-MB-468,AKT_SGK.FGFR,-3.211112,12.2039523612,-15.4150643612,4.80053774555
HT-1376,ATR_4.MTOR_1,-44.8147,-18.5775596554,-26.2371403446,0.585458350599
NCI-H1437,IAP.Topotecan,18.65037,16.0721605325,2.5782094675,0.13823905196
NCI-H1703,BCL2L1.IAP,25.72953,4.83932633835,20.8902036617,0.811915478505
MDA-MB-468,ERBB.MAP2K_1,114.8552,68.4986204757,46.3565795243,0.40360888775
T-24,BCL2_BCL2L1.FGFR,7.704466,-17.7723096715,25.4767756715,3.30675424767
MDA-MB-415,BRAF_M2.MAP2K_1,3.201456,37.185611091,-33.984155091,-10.6152185415
HCC70,PIK3C_2.PIK3CA_4,-30.86577,-10.7031265396,-20.1626434604,0.653236367031
CAL-148,ERBB.MAP2K_1,36.9506,-0.458075196821,37.4086751968,1.01239696234
NCI-H23,ADAM17.PIK3C,-6.851331,4.06813820733,-10.9194692073,1.59377341532
EVSA-T,Chloroquine.PIK3C,32.07897,5.69091365299,26.388056347,0.822596746311
CAL-51,EGFR.FGFR,29.09108,1.91585706613,27.1752229339,0.934142800263
UM-UC-3,HSP90.PARP1,35.66215,15.9967036017,19.6654463983,0.551437487597
NCI-H23,AKT.CSNK2A1_2,24.16315,5.02353574278,19.1396142572,0.792099302335
HCC1395,AKT.Chloroquine,-17.89879,-9.67347923543,-8.22531076457,0.459545632111
HCC70,ALK_IGFR.PIK3CB_PIK3CD,44.32309,18.8717634566,25.4513265434,0.574222748085
RT4,FGFR.PIK3C_MTOR,37.25778,30.2524690947,7.0053109053,0.188022767468
BT-549,AKT_1.BCL2_BCL2L1,8.523461,13.9844507553,-5.4609897553,-0.640700972915
HCC1428,ADAM17.MAP2K_1,-9.439825,-2.73243876068,-6.70738623932,0.71054137543
DMS-114,ATR_4.IAP,27.14271,12.6329364527,14.5097735473,0.534573502325
NCI-H838,ALK.EGFR_2,23.09169,24.4289975767,-1.3373075767,-0.0579129365023
NCI-H1793,ALK.EGFR_2,32.07535,50.4929925476,-18.4176425476,-0.574199269769
KMS-11,BCL2_BCL2L1_BCL2L2.FGFR,-58.33504,-35.174203305,-23.160836695,0.39703129877
HCC38,AKT.ATR_4,-36.16691,-11.4541171041,-24.7127928959,0.683298432072
BT-20,MAP2K_1.MTOR_1,28.08716,24.6663891193,3.4207708807,0.121791269772
CAMA-1,MAP2K_1.MTOR_1,-2.056456,11.1835369748,-13.2399929748,6.43825735868
HT-1197,IAP.PARP1,21.09236,20.2499470035,0.8424129965,0.0399392479789
BT-549,AKT_SGK.MAP2K_1,28.68771,18.3982487869,10.2894612131,0.358671403646
NCI-H1703,CSNK2A1_2.TNFSF10,8.080934,-4.2073349443,12.2882689443,1.52064958633
BT-474,BRAF_M2.MAP2K_1,57.90503,35.818408926,22.086621074,0.381428367691
SW48,JAK.MTOR,-18.87313,8.7909000808,-27.6640300808,1.4657891977
NCI-H358,ATR_4.IAP,25.45322,4.52139366731,20.9318263327,0.822364570482
NCI-H2085,BCL2.CSNK2A1_2,22.06791,19.6113062411,2.4566037589,0.111320182061
NCI-H1703,IAP.PIK3CB,6.628513,1.47547733273,5.15303566727,0.77740447477
BT-20,ESR1.FGFR,2.885581,4.12010214642,-1.23452114642,-0.427824118061
MDA-MB-453,AKT_SGK.BCL2_BCL2L1,-2.259038,19.8704051137,-22.1294431137,9.79595877258
NCI-H522,PIK3CB.Topotecan,-1.496256,17.5275529928,-19.0238089928,12.7142741568
NCI-H2170,ATR_4.CarboTaxol,-84.24795,-56.743638085,-27.504311915,0.326468619296
MDA-MB-157,AKT_1.ESR1,4.528651,20.576708875,-16.048057875,-3.54367291165
CAMA-1,ADAM17.PIK3C,-7.76057,8.51092416222,-16.2714941622,2.09668802191
MDA-MB-468,AKT_1.ALK_IGFR,28.48793,22.8304475441,5.6574824559,0.198592261912
MDA-MB-231,PARP1.PIK3C,21.37534,18.0238763687,3.3514636313,0.15679112619
T47D,MAP2K_3.PIK3C,16.93655,10.3510513768,6.5854986232,0.388833535944
Calu-6,IAP.Topotecan,46.49813,16.4453375315,30.0527924685,0.646322604124
MDA-MB-231,BCL2_BCL2L1.PIK3CA_4,12.39044,4.27783353312,8.11260646688,0.654747246012
BT-20,AKT.EGFR,34.64965,28.6663577133,5.9832922867,0.172679732312
M14,FASN.MTOR_1,-19.81054,-6.75389351304,-13.056646487,0.659075748917
BT-20,AKT_1.PIK3CB_PIK3CD,1.851047,27.5675404168,-25.7164934168,-13.8929445967
CAL-51,EGFR.MAP2K_1,3.35151,5.22953996037,-1.87802996037,-0.560353381124
BT-474,AKT_1.EGFR_2,43.64678,20.6825405501,22.9642394499,0.526138227148
BT-20,AKT_1.PIK3C,32.94524,39.7780810926,-6.8328410926,-0.207399948903
NCI-H2228,BRAF_M2.MAP2K_3,64.56711,48.3712124296,16.1958975704,0.250838198742
NCI-H3122,IAP.Topotecan,17.00553,9.6754958805,7.3300341195,0.431038263406
HCC38,AKT.PIK3CA_4,-38.90653,2.27551219691,-41.1820421969,1.05848663957
MDA-MB-175-VII,AKT.HDAC_4,-50.90575,-75.2488577745,24.3431077745,-0.478199570274
HCC1419,AKT_1.ESR1_1,44.72711,6.29704085713,38.4300691429,0.859211988945
UACC-812,FGFR.Proteasome_2,4.402312,4.10436505053,0.29794694947,0.0676796532072
MDA-MB-468,MAP2K_1.SLC16A4,-1.868038,8.20077011794,-10.0688081179,5.39004459114
MDA-MB-453,ERBB.FGFR,6.498541,35.3468484102,-28.8483074102,-4.43919756915
HT-1376,AKT.ATR_4,6.599677,-23.4008519169,30.0005289169,4.54575715098
CAL-148,ATR_4.MAP2K_1,-11.95551,-9.48102209991,-2.47448790009,0.206974683647
HCT-116,BCL2.Oxaliplatin,45.0912,-42.0840983346,87.1752983346,1.93331067558
HCC70,MTOR_1.TNKS_PARP6,15.86715,12.1714697999,3.6956802001,0.232913925948
NCI-H747,BRAF_M.MAP2K_1,16.32424,10.544890455,5.779349545,0.354034830718
DMS-114,CSNK2A1_2.PIK3CA_3,-10.98224,-2.85279352592,-8.12944647408,0.74023573279
HCC1143,BCL2_BCL2L1.PIM1,-15.04397,9.05568461314,-24.0996546131,1.6019477979
NCI-H1437,ALK_2.TOP2,17.20011,39.9927053075,-22.7925953075,-1.32514241522
NCI-H1299,CSNK2A1_2.TNFSF10,0.04781795,4.81092900513,-4.76311105513,-99.6092692207
HCC1954,ERBB.MTOR_1,58.95993,-23.4100778252,82.3700078252,1.39705063804
HCC1187,FASN.MTOR_1,-6.860539,-5.11415660046,-1.74638239954,0.254554693085
HCC1937,PARP1.PIK3CB_PIK3CD,26.99353,19.7540707176,7.2394592824,0.268192388413
HCC1419,BCL2L1.MTOR_1,-2.710603,17.4407736232,-20.1513766232,7.43427813782
M14,PIK3C_2.PIK3CA_4,-1.968565,-1.08136362573,-0.88720137427,0.450684317902
NCI-H1703,CarboTaxol.CSNK2A1_2,-23.36322,1.6318141804,-24.9950341804,1.06984543143
MDA-MB-468,MAP2K_1.PIK3C,52.91752,44.3149024652,8.6026175348,0.162566528719
M14,ADAM17.AKT,30.52659,2.96426549153,27.5623245085,0.902895623405
MDA-MB-175-VII,HSP90.MAP2K_1,41.2269,58.3370150199,-17.1101150199,-0.415023080074
NCI-H1563,ATR_4.IAP,-17.27948,-8.31834421636,-8.96113578364,0.518599852753
SW900,CSNK2A1_2.SYK,8.287549,9.39338586944,-1.10583686944,-0.133433524126
HCC1143,BCL2_BCL2L1.FGFR,-4.378617,-1.07395069787,-3.30466630213,0.754728331373
Hs-578-T,PIK3C_2.PIK3CA_4,3.139188,-8.26131600953,11.4005040095,3.63167290698
NCI-H2228,AKT.CSNK2A1_2,42.21827,14.7681429109,27.4501270891,0.650195450669
CAMA-1,PIK3C_2.PIK3CA_4,-14.27473,4.00329026137,-18.2780202614,1.28044595319
MDA-MB-231,MAP2K_1.PIK3C,35.97158,26.553660006,9.417919994,0.261815577575
CAL-120,MTOR_1.PIK3CA_4,17.25202,5.51468304512,11.7373369549,0.680345661255
Calu-6,CarboTaxol.CSNK2A1_2,-13.32579,9.58813776189,-22.9139277619,1.71951739911
HCC1187,PIK3C.PIP5K1,-41.79166,9.08254646368,-50.8742064637,1.21732916241
MDA-MB-175-VII,FGFR.Proteasome_2,6.911937,0.630623692744,6.28131330726,0.908763101755
KATOIII,FGFR.WNT,3.94674,6.59685234271,-2.65011234271,-0.671468691302
HCC1569,ERBB.MTOR_1,6.16941,8.23944905376,-2.07003905376,-0.33553274199
MDA-MB-453,FASN.MAP2K_1,-36.42645,-2.33319628448,-34.0932537155,0.935947744442
HCC1187,AKT_SGK.FGFR,8.020787,-2.99631922885,11.0171062289,1.37356923066
MDA-MB-157,ESR1_1.PIK3C,38.15052,15.9121085814,22.2384114186,0.5829124064
MFM-223,ATR_4.MTOR_1,-17.05449,-13.6738762262,-3.3806137738,0.198224266677
HCC1428,AKT_1.PIK3CB_PIK3CD,-6.811293,3.48683868594,-10.2981316859,1.511920231
HCC38,PIK3C_2.PIK3CA_4,-4.623039,3.59440595121,-8.21744495121,1.77749851369
HT-1376,AKT.ATR_4,6.599677,-20.7422694915,27.3419464915,4.14292191747
HCC1395,AKT_SGK.MAP2K_1,32.23424,1.45830668655,30.7759333135,0.954759079583
HCC1187,AKT.PIK3CA_4,2.609344,7.33849208037,-4.72914808037,-1.81238965823
HCC1806,ERBB.MTOR_1,3.972506,10.4769951487,-6.5044891487,-1.63737679659
NCI-H2228,ALK.CSNK2A1_2,8.896638,24.9285742051,-16.0319362051,-1.80202186546
HCC1954,AKT_1.PIK3C,84.41957,40.1907681563,44.2288018437,0.523916454961
MDA-MB-468,ADAM17.BCL2_BCL2L1,-8.476032,6.29701318251,-14.7730451825,1.74291993972
T-24,MAP2K_1.PIM1,5.013978,12.7528065663,-7.7388285663,-1.54345084209
BT-549,MTOR_1.PIK3C,0.9634879,8.13468854177,-7.17120064177,-7.4429586939
Hs-578-T,AKT.FGFR,21.75473,5.37485892013,16.3798710799,0.752933779453
SW900,BCL2L1.Vinorelbine,33.86636,16.7902977253,17.0760622747,0.504219003008
BT-20,AKT_1.ESR1_1,-12.6923,15.0392399244,-27.7315399244,2.18491053035
NCI-H23,Doxorubicin.TOP2,36.10596,26.0163333255,10.0896266745,0.279444908112
M14,AKT.ALK_IGFR,0.8111451,15.8576861835,-15.0465410835,-18.5497527921
HT-1376,Gemcitabine.PARP1,3.237665,-18.2013174657,21.4389824657,6.62174204734
HCC38,MTOR_1.SLC16A4,-29.67223,2.65653915271,-32.3287691527,1.08952947428
SW48,JAK.MTOR,-18.87313,5.18000767351,-24.0531376735,1.27446468463
DU-4475,ADAM17.AKT,-41.73409,-5.72570934493,-36.0083806551,0.862804979217
HCC1806,PIK3C.PIM1,38.75904,21.2600950849,17.4989449151,0.451480349232
MDA-MB-453,AKT_1.EGFR_2,16.69216,16.1448826999,0.5472773001,0.0327864877943
VM-CUB-1,Cisplatin.PIK3C,8.927432,-14.6899897116,23.6174217116,2.6454888384
UM-UC-3,BCL2_BCL2L1.PIM1,39.24142,22.2223201798,17.0190998202,0.433702445533
C32,CHEK1.IAP,-1.498488,2.49051046377,-3.98899846377,2.66201562093
HCT-116,IGFR_3.TKI,-49.38698,-410.340562385,360.953582385,-7.30867897541
HCC38,ADAM17.MTOR_1,1.089017,3.03450411599,-1.94548711599,-1.78646165853
BT-474,MAP2K_3.PIK3C,27.23835,45.3684467469,-18.1300967469,-0.665609214468
CAL-51,AKT_1.ALK_IGFR,4.471512,8.06965124056,-3.59813924056,-0.804680662952
A549,BCL2_2.Vinorelbine,-5.017739,11.0353736963,-16.0531126963,3.19927216149
BT-20,AKT.PIK3CA_4,12.91164,18.8356320369,-5.9239920369,-0.458810192733
CAL-148,EGFR.MAP2K_1,-4.482228,-1.38095941154,-3.10126858846,0.691903354417
HCC1428,AKT_SGK.FGFR,5.083751,-6.94493060406,12.0286816041,2.36610361209
MFM-223,ESR1.MAP2K_1,5.232049,0.640904894772,4.59114410523,0.877504034314
BT-549,AKT_1.ESR1,-24.67385,5.85437622706,-30.5282262271,1.23727047976
NCI-H226,Doxorubicin.TOP2,25.39046,32.1028777519,-6.7124177519,-0.264367709443
TCCSUP,AKT.HDAC_4,-16.70528,6.44007464596,-23.145354646,1.38551132612
HCC38,FASN.MAP2K_1,7.464531,8.99238503406,-1.52785403406,-0.204681852625
